#EntrezID	Name	Score
5747	PTK2	0.285646
56929	FEM1C	0.285503
65110	UPF3A	0.285487
6497	SKI	0.285435
4089	SMAD4	0.285435
54819	ZCCHC10	0.285288
4832	NME3	0.285265
3475	IFRD1	0.285198
5868	RAB5A	0.285155
9169	SCAF11	0.285138
22876	INPP5F	0.285045
9655	SOCS5	0.285045
1407	CRY1	0.284948
51133	KCTD3	0.284920
9987	HNRNPDL	0.284882
22862	FNDC3A	0.284857
54542	RC3H2	0.284780
7707	ZNF148	0.284699
8204	NRIP1	0.284544
9867	PJA2	0.284441
79811	SLTM	0.284352
81876	RAB1B	0.284139
9777	TM9SF4	0.284134
84272	YIPF4	0.284134
25844	YIPF3	0.284134
203069	R3HCC1	0.284084
29978	UBQLN2	0.284056
25936	NSL1	0.284047
79003	MIS12	0.284047
57050	UTP3	0.284017
2673	GFPT1	0.283951
5125	PCSK5	0.283902
23208	SYT11	0.283902
10513	APPBP2	0.283902
22944	KIN	0.283867
2551	GABPA	0.283798
23137	SMC5	0.283715
26091	HERC4	0.283631
64921	CASD1	0.283628
11059	WWP1	0.283608
8467	SMARCA5	0.283587
648	BMI1	0.283537
6468	FBXW4	0.283472
23241	PACS2	0.283472
9924	PAN2	0.283446
55589	BMP2K	0.283383
55914	ERBIN	0.283383
55213	RCBTB1	0.283378
4799	NFX1	0.283365
2800	GOLGA1	0.283365
23527	ACAP2	0.283304
59343	SENP2	0.283303
6885	MAP3K7	0.283303
56339	METTL3	0.283285
51444	RNF138	0.283207
89970	RSPRY1	0.283172
57117	INTS12	0.283172
7323	UBE2D3	0.283172
55857	KIZ	0.283069
64863	METTL4	0.283069
9702	CEP57	0.283069
23142	DCUN1D4	0.283057
51585	PCF11	0.282959
1788	DNMT3A	0.282937
1787	TRDMT1	0.282937
9869	SETDB1	0.282937
11193	WBP4	0.282754
65981	CAPRIN2	0.282573
11260	XPOT	0.282489
23077	MYCBP2	0.282487
23032	USP33	0.282397
7321	UBE2D1	0.282283
54165	DCUN1D1	0.282235
5921	RASA1	0.282199
253959	RALGAPA1	0.282112
100126326	MIR936	0.282060
23528	ZNF281	0.282059
79982	DNAJB14	0.281992
374354	NHLRC2	0.281854
10892	MALT1	0.281834
6996	TDG	0.281708
9101	USP8	0.281687
25782	RAB3GAP2	0.281652
9147	NEMF	0.281648
84079	ANKRD27	0.281636
373	TRIM23	0.281630
9643	MORF4L2	0.281559
8826	IQGAP1	0.281384
5090	PBX3	0.281350
9686	VGLL4	0.281215
10127	ZNF263	0.281168
6874	TAF4	0.281132
54955	C1orf109	0.281113
10766	TOB2	0.281104
10527	IPO7	0.281035
1876	E2F6	0.280980
51643	TMBIM4	0.280937
114885	OSBPL11	0.280829
57337	SENP7	0.280758
5782	PTPN12	0.280717
3716	JAK1	0.280685
7357	UGCG	0.280629
51719	CAB39	0.280597
4801	NFYB	0.280566
8065	CUL5	0.280528
3190	HNRNPK	0.280518
10776	ARPP19	0.280394
9873	FCHSD2	0.280290
57496	MKL2	0.280230
51185	CRBN	0.280150
3839	KPNA3	0.280020
7741	ZSCAN26	0.280003
23177	CEP68	0.280003
54521	WDR44	0.279925
317	APAF1	0.279890
842	CASP9	0.279890
331	XIAP	0.279890
8505	PARG	0.279790
79441	HAUS3	0.279605
5007	OSBP	0.279583
8036	SHOC2	0.279537
4216	MAP3K4	0.279151
10006	ABI1	0.279074
58190	CTDSP1	0.279063
55558	PLXNA3	0.279063
20	ABCA2	0.279063
6259	RYK	0.279058
3837	KPNB1	0.279044
3337	DNAJB1	0.279040
6879	TAF7	0.279016
55905	RNF114	0.279012
55669	MFN1	0.278951
55623	THUMPD1	0.278926
123169	LEO1	0.278922
23168	RTF1	0.278922
23483	TGDS	0.278872
4690	NCK1	0.278872
8773	SNAP23	0.278844
26225	ARL5A	0.278761
7844	RNF103	0.278752
10450	PPIE	0.278746
23262	PPIP5K2	0.278720
23390	ZDHHC17	0.278626
261726	TIPRL	0.278551
9748	SLK	0.278538
26035	GLCE	0.278522
286148	DPY19L4	0.278522
2946	GSTM2	0.278489
84164	ASCC2	0.278468
145781	GCOM1	0.278395
157922	CAMSAP1	0.278389
5571	PRKAG1	0.278319
4986	OPRK1	0.278312
2890	GRIA1	0.278312
2917	GRM7	0.278312
2334	AFF2	0.278312
9648	GCC2	0.278175
2803	GOLGA4	0.278115
2064	ERBB2	0.278115
7695	ZNF136	0.278102
60343	FAM3A	0.278094
9522	SCAMP1	0.278068
9989	PPP4R1	0.278057
55781	RIOK2	0.278020
81669	CCNL2	0.277960
9337	CNOT8	0.277875
5074	PAWR	0.277794
22800	RRAS2	0.277794
8726	EED	0.277650
9847	C2CD5	0.277645
3301	DNAJA1	0.277642
10771	ZMYND11	0.277579
51755	CDK12	0.277525
91746	YTHDC1	0.277523
262	AMD1	0.277518
1810	DR1	0.277491
1983	EIF5	0.277482
6814	STXBP3	0.277472
829	CAPZA1	0.277428
22909	FAN1	0.277396
23350	U2SURP	0.277356
51164	DCTN4	0.277222
6776	STAT5A	0.277189
1399	CRKL	0.277189
8394	PIP5K1A	0.277124
6760	SS18	0.277124
79868	ALG13	0.277105
10600	USP16	0.277105
10882	C1QL1	0.277064
5519	PPP2R1B	0.277044
5612	THAP12	0.276857
51575	ESF1	0.276829
23387	SIK3	0.276814
9043	SPAG9	0.276795
7559	ZNF12	0.276747
8975	USP13	0.276739
81034	SLC25A32	0.276732
30849	PIK3R4	0.276677
5289	PIK3C3	0.276677
22863	ATG14	0.276677
9882	TBC1D4	0.276595
10137	RBM12	0.276595
6429	SRSF4	0.276592
55657	ZNF692	0.276569
8725	URI1	0.276540
57103	TIGAR	0.276457
9208	LRRFIP1	0.276430
339287	MSL1	0.276416
11168	PSIP1	0.276385
8411	EEA1	0.276320
80155	NAA15	0.276229
8887	TAX1BP1	0.276176
4077	NBR1	0.276142
10678	B3GNT2	0.276110
25977	NECAP1	0.276099
10087	COL4A3BP	0.276036
6619	SNAPC3	0.275936
4076	CAPRIN1	0.275936
253461	ZBTB38	0.275713
23259	DDHD2	0.275691
8867	SYNJ1	0.275669
5306	PITPNA	0.275620
9412	MED21	0.275617
5325	PLAGL1	0.275415
64343	AZI2	0.275415
26118	WSB1	0.275407
5562	PRKAA1	0.275340
55319	TMA16	0.275279
22903	BTBD3	0.275240
57534	MIB1	0.275236
1660	DHX9	0.275124
54602	NDFIP2	0.274984
4734	NEDD4	0.274984
5728	PTEN	0.274984
9994	CASP8AP2	0.274885
9690	UBE3C	0.274819
9318	COPS2	0.274736
1054	CEBPG	0.274704
26953	RANBP6	0.274674
5813	PURA	0.274644
29123	ANKRD11	0.274616
51439	FAM8A1	0.274606
6729	SRP54	0.274560
10092	ARPC5	0.274548
55297	CCDC91	0.274546
55754	TMEM30A	0.274403
54793	KCTD9	0.274370
7184	HSP90B1	0.274368
51340	CRNKL1	0.274343
55145	THAP1	0.274334
10443	N4BP2L2	0.274258
51616	TAF9B	0.274254
55758	RCOR3	0.274254
1739	DLG1	0.274217
6617	SNAPC1	0.274207
11103	KRR1	0.274189
81614	NIPA2	0.274186
10845	CLPX	0.274124
1269	CNR2	0.274099
57092	PCNP	0.274081
5356	PLRG1	0.274043
29079	MED4	0.274034
152559	PAQR3	0.274031
8732	RNGTT	0.273986
151579	BZW1P2	0.273963
9689	BZW1	0.273963
54934	KANSL2	0.273913
6558	SLC12A2	0.273886
8030	CCDC6	0.273886
51582	AZIN1	0.273882
10464	PIBF1	0.273847
55696	RBM22	0.273816
9646	CTR9	0.273742
4087	SMAD2	0.273740
6654	SOS1	0.273737
6400	SEL1L	0.273683
665	BNIP3L	0.273572
6477	SIAH1	0.273466
55832	CAND1	0.273462
5586	PKN2	0.273411
9525	VPS4B	0.273224
6605	SMARCE1	0.273175
25800	SLC39A6	0.273175
23304	UBR2	0.273149
5062	PAK2	0.272980
79572	ATP13A3	0.272934
27044	SND1	0.272931
55156	ARMC1	0.272918
5537	PPP6C	0.272884
51317	PHF21A	0.272881
6249	CLIP1	0.272868
64431	ACTR6	0.272866
54482	TRMT13	0.272835
8912	CACNA1H	0.272798
4495	MT1G	0.272751
51696	HECA	0.272731
51714	SELENOT	0.272714
382	ARF6	0.272707
4494	MT1F	0.272698
4501	MT1X	0.272644
4500	MT1L	0.272597
79596	RNF219	0.272590
6782	HSPA13	0.272575
7095	SEC62	0.272539
10773	ZBTB6	0.272516
6683	SPAST	0.272516
55209	SETD5	0.272443
7249	TSC2	0.272429
5876	RABGGTB	0.272357
64924	SLC30A5	0.272325
79647	AKIRIN1	0.272149
171558	PTCRA	0.272072
10730	YME1L1	0.272003
1039	CDR2	0.271966
6154	RPL26	0.271893
10236	HNRNPR	0.271893
5916	RARG	0.271888
9732	DOCK4	0.271846
7403	KDM6A	0.271804
22978	NT5C2	0.271792
51236	HGH1	0.271782
645745	MT1HL1	0.271664
10988	METAP2	0.271583
10808	HSPH1	0.271548
126626	GABPB2	0.271536
9559	VPS26A	0.271489
11049	NUS1P3	0.271390
23609	MKRN2	0.271381
3093	UBE2K	0.271381
23099	ZBTB43	0.271296
5431	POLR2B	0.271290
51100	SH3GLB1	0.271284
7738	ZNF184	0.271234
25875	LETMD1	0.271201
7764	ZNF217	0.271181
11135	CDC42EP1	0.271178
27250	PDCD4	0.271073
8615	USO1	0.270989
11201	POLI	0.270974
9188	DDX21	0.270963
6305	SBF1	0.270935
10657	KHDRBS1	0.270885
23014	FBXO21	0.270783
394	ARHGAP5	0.270673
9527	GOSR1	0.270653
10153	CEBPZ	0.270628
23471	TRAM1	0.270617
23062	GGA2	0.270549
1964	EIF1AX	0.270508
9975	NR1D2	0.270305
2589	GALNT1	0.270270
5481	PPID	0.270257
9589	WTAP	0.270256
10772	SRSF10	0.270133
1024	CDK8	0.270029
79959	CEP76	0.270007
8548	BLZF1	0.269997
5926	ARID4A	0.269971
10479	SLC9A6	0.269970
27230	SERP1	0.269969
51141	INSIG2	0.269945
3188	HNRNPH2	0.269929
1657	DMXL1	0.269778
8648	NCOA1	0.269758
1871	E2F3	0.269749
60492	CCDC90B	0.269550
30836	DNTTIP2	0.269548
93621	MRFAP1	0.269547
10933	MORF4L1	0.269547
8451	CUL4A	0.269528
1665	DHX15	0.269411
55717	WDR11	0.269395
51320	MEX3C	0.269390
11097	NUPL2	0.269372
2965	GTF2H1	0.269372
55556	ENOSF1	0.269318
9652	TTC37	0.269232
7171	TPM4	0.269221
23683	PRKD3	0.269110
55608	ANKRD10	0.269078
81926	ABHD17A	0.269057
5238	PGM3	0.269047
8776	MTMR1	0.268981
5887	RAD23B	0.268774
23376	UFL1	0.268720
4780	NFE2L2	0.268691
79752	ZFAND1	0.268446
9805	SCRN1	0.268434
23637	RABGAP1	0.268434
23300	ATMIN	0.268432
51012	PRELID3B	0.268347
10605	PAIP1	0.268305
1457	CSNK2A1	0.268283
51167	CYB5R4	0.268227
2773	GNAI3	0.268227
9107	MTMR6	0.268202
2339	FNTA	0.268131
64427	TTC31	0.268035
901	CCNG2	0.267995
79657	RPAP3	0.267990
7320	UBE2B	0.267903
10435	CDC42EP2	0.267868
998	CDC42	0.267868
10488	CREB3	0.267854
57018	CCNL1	0.267833
7756	ZNF207	0.267755
7763	ZFAND5	0.267578
55900	ZNF302	0.267515
2944	GSTM1	0.267489
51187	RSL24D1	0.267380
56252	YLPM1	0.267325
6873	TAF2	0.267278
9057	SLC7A6	0.267217
11083	DIDO1	0.267217
6426	SRSF1	0.267217
7528	YY1	0.267174
11214	AKAP13	0.267147
8202	NCOA3	0.267147
79664	ICE2	0.267120
55198	APPL2	0.267084
9908	G3BP2	0.267071
657	BMPR1A	0.267003
5928	RBBP4	0.266851
3183	HNRNPC	0.266847
1315	COPB1	0.266730
23239	PHLPP1	0.266629
64854	USP46	0.266629
8550	MAPKAPK5	0.266556
5597	MAPK6	0.266556
57492	ARID1B	0.266536
6595	SMARCA2	0.266536
7324	UBE2E1	0.266521
90411	MCFD2	0.266503
56890	MDM1	0.266453
51602	NOP58	0.266421
29080	CCDC59	0.266421
220988	HNRNPA3	0.266365
55201	MAP1S	0.266341
10336	PCGF3	0.266158
9724	UTP14C	0.266102
10199	MPHOSPH10	0.266073
9422	ZNF264	0.266018
26043	UBXN7	0.266018
8554	PIAS1	0.265983
81847	RNF146	0.265917
10250	SRRM1	0.265894
1147	CHUK	0.265766
10270	AKAP8	0.265704
23012	STK38L	0.265661
8445	DYRK2	0.265645
7916	PRRC2A	0.265568
7570	ZNF22	0.265530
8863	PER3	0.265530
8864	PER2	0.265530
6478	SIAH2	0.265530
9792	SERTAD2	0.265530
7586	ZKSCAN1	0.265446
55171	TBCCD1	0.265432
11196	SEC23IP	0.265243
51011	FAHD2A	0.265222
2593	GAMT	0.265222
9683	N4BP1	0.265186
50999	TMED5	0.265185
54505	DHX29	0.265183
6713	SQLE	0.265138
11160	ERLIN2	0.265125
140609	NEK7	0.265063
4676	NAP1L4	0.265003
997	CDC34	0.265003
57498	KIDINS220	0.264922
22872	SEC31A	0.264905
8669	EIF3J	0.264902
5378	PMS1	0.264900
54874	FNBP1L	0.264869
3178	HNRNPA1	0.264861
9100	USP10	0.264796
55854	ZC3H15	0.264763
3066	HDAC2	0.264734
6646	SOAT1	0.264661
5515	PPP2CA	0.264650
5526	PPP2R5B	0.264645
3181	HNRNPA2B1	0.264607
10565	ARFGEF1	0.264535
55643	BTBD2	0.264523
892	CCNC	0.264505
129401	NUP35	0.264503
10983	CCNI	0.264420
8450	CUL4B	0.264418
23533	PIK3R5	0.264400
4548	MTR	0.264308
55002	TMCO3	0.264299
813	CALU	0.264299
4086	SMAD1	0.264285
4893	NRAS	0.264275
2926	GRSF1	0.264204
821	CANX	0.264177
10294	DNAJA2	0.264092
23443	SLC35A3	0.264083
192670	AGO4	0.264034
23112	TNRC6B	0.264034
55827	DCAF6	0.263998
102	ADAM10	0.263946
23556	PIGN	0.263939
8895	CPNE3	0.263939
10314	LANCL1	0.263917
8567	MADD	0.263913
5564	PRKAB1	0.263877
6596	HLTF	0.263874
23271	CAMSAP2	0.263873
5501	PPP1CC	0.263863
7343	UBTF	0.263832
55729	ATF7IP	0.263732
93487	MAPK1IP1L	0.263696
10054	UBA2	0.263687
57325	KAT14	0.263658
51562	MBIP	0.263658
80218	NAA50	0.263638
8850	KAT2B	0.263593
51633	OTUD6B	0.263552
92140	MTDH	0.263552
29883	CNOT7	0.263527
10096	ACTR3	0.263446
27236	ARFIP1	0.263415
54800	KLHL24	0.263380
221154	MICU2	0.263353
51447	IP6K2	0.263296
9669	EIF5B	0.263248
9653	HS2ST1	0.263227
11051	NUDT21	0.263148
7326	UBE2G1	0.263138
9135	RABEP1	0.263051
6416	MAP2K4	0.263017
7322	UBE2D2	0.262995
989	SEPT7	0.262984
51569	UFM1	0.262982
10106	CTDSP2	0.262945
51343	FZR1	0.262857
56681	SAR1A	0.262818
9532	BAG2	0.262814
9874	TLK1	0.262803
56270	WDR45B	0.262677
6047	RNF4	0.262615
687	KLF9	0.262614
10057	ABCC5	0.262508
60561	RINT1	0.262264
8934	RAB29	0.262231
10473	HMGN4	0.262231
55333	SYNJ2BP	0.262038
9984	THOC1	0.261954
55435	AP1AR	0.261877
8295	TRRAP	0.261833
9425	CDYL	0.261784
23335	WDR7	0.261740
2185	PTK2B	0.261740
3796	KIF2A	0.261668
4496	MT1H	0.261644
64318	NOC3L	0.261616
8907	AP1M1	0.261419
5718	PSMD12	0.261373
4189	DNAJB9	0.261255
6731	SRP72	0.261247
955	ENTPD6	0.261246
7398	USP1	0.261218
51657	STYXL1	0.261203
8243	SMC1A	0.261203
23167	EFR3A	0.261123
9039	UBA3	0.261106
9373	PLAA	0.261095
4092	SMAD7	0.261085
23029	RBM34	0.261016
830	CAPZA2	0.261015
1997	ELF1	0.260999
7596	ZNF45	0.260979
51030	TVP23B	0.260778
7779	SLC30A1	0.260770
64853	AIDA	0.260756
22880	MORC2	0.260715
55689	YEATS2	0.260715
29102	DROSHA	0.260715
7534	YWHAZ	0.260665
375056	MIA3	0.260653
26136	TES	0.260618
7003	TEAD1	0.260572
2181	ACSL3	0.260545
10059	DNM1L	0.260503
9491	PSMF1	0.260428
3927	LASP1	0.260428
440026	TMEM41B	0.260398
2764	GMFB	0.260380
60485	SAV1	0.260334
64418	TMEM168	0.260155
6573	SLC19A1	0.260150
11017	SNRNP27	0.260143
3550	IK	0.260135
6767	ST13	0.260126
54876	DCAF16	0.260109
23522	KAT6B	0.260109
5525	PPP2R5A	0.260050
23484	LEPROTL1	0.260035
6059	ABCE1	0.259986
391	RHOG	0.259956
51727	CMPK1	0.259929
8569	MKNK1	0.259877
1432	MAPK14	0.259877
440434	LOC440434	0.259758
9520	NPEPPS	0.259758
23635	SSBP2	0.259733
11064	CNTRL	0.259640
836	CASP3	0.259631
6856	SYPL1	0.259585
27347	STK39	0.259565
4552	MTRR	0.259541
2935	GSPT1	0.259528
9749	PHACTR2	0.259390
51567	TDP2	0.259369
9252	RPS6KA5	0.259328
9794	MAML1	0.259160
10362	HMG20B	0.259160
114932	MRFAP1L1	0.259025
10927	SPIN1	0.259001
7110	TMF1	0.258896
1781	DYNC1I2	0.258723
6428	SRSF3	0.258708
7531	YWHAE	0.258671
10767	HBS1L	0.258671
1977	EIF4E	0.258671
55326	AGPAT5	0.258601
56267	KYAT3	0.258594
23326	USP22	0.258580
11104	KATNA1	0.258520
5504	PPP1R2	0.258502
29855	UBN1	0.258420
8502	PKP4	0.258379
9960	USP3	0.258358
54629	MINDY2	0.258351
9015	TAF1A	0.258340
9456	HOMER1	0.258225
23560	GTPBP4	0.258225
51406	NOL7	0.258176
23516	SLC39A14	0.258172
6745	SSR1	0.258172
23517	MTREX	0.258160
65084	TMEM135	0.258126
1398	CRK	0.258122
7307	U2AF1	0.258112
51449	PCYOX1	0.258103
2550	GABBR1	0.257909
10363	HMG20A	0.257887
379	ARL4D	0.257876
4841	NONO	0.257850
4236	MFAP1	0.257842
2342	FNTB	0.257794
136319	MTPN	0.257794
5594	MAPK1	0.257794
26012	NSMF	0.257783
26232	FBXO2	0.257770
1308	COL17A1	0.257770
3691	ITGB4	0.257770
51319	RSRC1	0.257727
26098	EDRF1	0.257696
25898	RCHY1	0.257696
6434	TRA2B	0.257649
10613	ERLIN1	0.257647
5756	TWF1	0.257593
10797	MTHFD2	0.257530
64112	MOAP1	0.257485
8930	MBD4	0.257467
55120	FANCL	0.257461
5048	PAFAH1B1	0.257456
2107	ETF1	0.257416
10042	HMGXB4	0.257272
5965	RECQL	0.257252
54431	DNAJC10	0.257213
8570	KHSRP	0.257210
23185	LARP4B	0.257165
8886	DDX18	0.257165
9414	TJP2	0.257161
51096	UTP18	0.257128
25864	ABHD14A	0.257081
5681	PSKH1	0.257078
10608	MXD4	0.257078
51315	KRCC1	0.257017
7913	DEK	0.256991
26523	AGO1	0.256963
4297	KMT2A	0.256963
51306	FAM13B	0.256947
23039	XPO7	0.256940
10018	BCL2L11	0.256893
84869	CBR4	0.256802
9948	WDR1	0.256780
23190	UBXN4	0.256779
54534	MRPL50	0.256779
25842	ASF1A	0.256772
5549	PRELP	0.256655
126282	TNFAIP8L1	0.256610
22893	BAHD1	0.256610
1857	DVL3	0.256609
4520	MTF1	0.256598
55322	C5orf22	0.256560
10484	SEC23A	0.256468
3184	HNRNPD	0.256449
84901	NFATC2IP	0.256445
6432	SRSF7	0.256407
57045	TWSG1	0.256406
10928	RALBP1	0.256317
4999	ORC2	0.256306
5715	PSMD9	0.256290
5706	PSMC6	0.256290
51360	MBTPS2	0.256274
3998	LMAN1	0.256274
56623	INPP5E	0.256159
5584	PRKCI	0.256156
66036	MTMR9	0.256104
90933	TRIM41	0.256062
64710	NUCKS1	0.256012
9474	ATG5	0.256006
10480	EIF3M	0.255985
23161	SNX13	0.255983
9879	DDX46	0.255950
7013	TERF1	0.255934
8500	PPFIA1	0.255808
10929	SRSF8	0.255807
8650	NUMB	0.255797
55364	IMPACT	0.255794
6897	TARS	0.255746
2483	FRG1	0.255681
55750	AGK	0.255548
8723	SNX4	0.255548
2744	GLS	0.255547
6883	TAF12	0.255404
8428	STK24	0.255335
3572	IL6ST	0.255293
81929	SEH1L	0.255284
57107	PDSS2	0.255253
55745	AP5M1	0.255253
5861	RAB1A	0.255237
7536	SF1	0.255199
60496	AASDHPPT	0.255190
6655	SOS2	0.255041
8323	FZD6	0.254978
56271	BEX4	0.254949
51540	SCLY	0.254836
2182	ACSL4	0.254834
10959	TMED2	0.254829
29990	PILRB	0.254784
6741	SSB	0.254757
10492	SYNCRIP	0.254748
51652	CHMP3	0.254737
8562	DENR	0.254691
147179	WIPF2	0.254668
92342	METTL18	0.254655
3208	HPCA	0.254642
6881	TAF10	0.254447
11335	CBX3	0.254429
25932	CLIC4	0.254414
8575	PRKRA	0.254398
5934	RBL2	0.254393
54529	ASNSD1	0.254384
2665	GDI2	0.254286
26135	SERBP1	0.254284
23256	SCFD1	0.254256
55284	UBE2W	0.254210
94134	ARHGAP12	0.254110
29924	EPN1	0.254101
23770	FKBP8	0.254101
7991	TUSC3	0.254023
50810	HDGFL3	0.254023
9255	AIMP1	0.254014
9276	COPB2	0.253865
56888	KCMF1	0.253864
3308	HSPA4	0.253859
3964	LGALS8	0.253820
64429	ZDHHC6	0.253813
60558	GUF1	0.253769
80321	CEP70	0.253699
10728	PTGES3	0.253691
10971	YWHAQ	0.253677
91298	C12orf29	0.253621
11189	CELF3	0.253593
79027	ZNF655	0.253559
55726	INTS13	0.253559
60592	SCOC	0.253408
11275	KLHL2	0.253398
6882	TAF11	0.253353
54708	MARCH5	0.253341
3843	IPO5	0.253301
22850	ADNP2	0.253288
10051	SMC4	0.253279
23279	NUP160	0.253271
81542	TMX1	0.253253
5591	PRKDC	0.253248
7259	TSPYL1	0.253205
10150	MBNL2	0.253200
51143	DYNC1LI1	0.253130
10434	LYPLA1	0.252997
3612	IMPA1	0.252997
25976	TIPARP	0.252984
6788	STK3	0.252982
201562	HACD2	0.252906
3156	HMGCR	0.252843
51763	INPP5K	0.252781
23204	ARL6IP1	0.252781
10438	C1D	0.252774
55666	NPLOC4	0.252756
8634	RTCA	0.252565
83989	FAM172A	0.252553
10043	TOM1	0.252531
9184	BUB3	0.252489
94239	H2AFV	0.252475
23173	METAP1	0.252431
10175	CNIH1	0.252380
7290	HIRA	0.252330
26031	OSBPL3	0.252328
3146	HMGB1	0.252277
51001	MTERF3	0.252260
2963	GTF2F2	0.252178
7336	UBE2V2	0.252116
57515	SERINC1	0.252047
55746	NUP133	0.251997
2043	EPHA4	0.251956
30011	SH3KBP1	0.251956
5295	PIK3R1	0.251956
1454	CSNK1E	0.251942
8976	WASL	0.251880
8603	FAM193A	0.251862
2776	GNAQ	0.251855
25913	POT1	0.251788
10944	C11orf58	0.251778
2767	GNA11	0.251755
55312	RFK	0.251754
4863	NPAT	0.251728
28977	MRPL42	0.251718
10241	CALCOCO2	0.251591
2033	EP300	0.251531
26994	RNF11	0.251511
114908	TMEM123	0.251501
9667	SAFB2	0.251476
10951	CBX1	0.251454
3313	HSPA9	0.251383
5825	ABCD3	0.251357
29889	GNL2	0.251313
55041	PLEKHB2	0.251303
7430	EZR	0.251293
1718	DHCR24	0.251238
91304	TMEM259	0.251226
113130	CDCA5	0.251218
54878	DPP8	0.251174
9685	CLINT1	0.251165
22919	MAPRE1	0.251162
81606	LBH	0.251126
23625	FAM89B	0.251076
79101	TAF1D	0.250948
54918	CMTM6	0.250785
11235	PDCD10	0.250780
2631	NIPSNAP2	0.250759
23396	PIP5K1C	0.250747
9801	MRPL19	0.250702
25821	MTO1	0.250593
5910	RAP1GDS1	0.250507
25978	CHMP2B	0.250476
9759	HDAC4	0.250464
54680	ZNHIT6	0.250460
7247	TSN	0.250423
28986	MAGEH1	0.250408
2870	GRK6	0.250340
79088	ZNF426	0.250316
9404	LPXN	0.250316
7037	TFRC	0.250201
79694	MANEA	0.250201
22916	NCBP2	0.250185
6048	RNF5	0.250162
1390	CREM	0.250045
4170	MCL1	0.249999
27316	RBMX	0.249950
23548	TTC33	0.249822
9097	USP14	0.249802
10240	MRPS31	0.249798
79029	SPATA5L1	0.249754
10934	MORF4	0.249709
114883	OSBPL9	0.249702
11188	NISCH	0.249672
91833	WDR20	0.249606
11060	WWP2	0.249577
55109	AGGF1	0.249561
3148	HMGB2	0.249467
51290	ERGIC2	0.249450
10668	CGRRF1	0.249396
6925	TCF4	0.249334
9738	CCP110	0.249318
11073	TOPBP1	0.249318
23075	SWAP70	0.249201
27034	ACAD8	0.249067
1737	DLAT	0.249067
7375	USP4	0.249062
8763	CD164	0.248954
79677	SMC6	0.248946
9807	IP6K1	0.248914
80209	PROSER1	0.248912
84246	MED10	0.248901
682	BSG	0.248859
54623	PAF1	0.248810
1606	DGKA	0.248810
25865	PRKD2	0.248810
987	LRBA	0.248802
29761	USP25	0.248798
23152	CIC	0.248763
3150	HMGN1	0.248714
246184	CDC26	0.248692
996	CDC27	0.248692
64397	ZNF106	0.248683
324	APC	0.248683
196528	ARID2	0.248677
51056	LAP3	0.248665
3185	HNRNPF	0.248638
79624	ARMT1	0.248599
8790	FPGT	0.248577
55012	PPP2R3C	0.248548
80006	TRAPPC13	0.248465
50717	DCAF8	0.248457
55958	KLHL9	0.248445
9443	MED7	0.248445
84816	RTN4IP1	0.248417
51729	WBP11	0.248417
4691	NCL	0.248257
60560	NAA35	0.248182
170549	170549	0.248182
8050	PDHX	0.248182
53	ACP2	0.248129
1209	CLPTM1	0.248129
57804	POLD4	0.248126
9813	EFCAB14	0.248100
23505	TMEM131	0.248064
5955	RCN2	0.248012
4144	MAT2A	0.247904
26235	FBXL4	0.247828
4594	MUT	0.247828
22976	PAXIP1	0.247819
79876	UBA5	0.247778
5110	PCMT1	0.247745
7257	TSNAX	0.247569
64422	ATG3	0.247536
8697	CDC23	0.247420
9699	RIMS2	0.247369
26268	FBXO9	0.247332
10128	LRPPRC	0.247291
10286	BCAS2	0.247203
51773	RSF1	0.247170
2730	GCLM	0.247169
25843	MOB4	0.247161
6733	SRPK2	0.247138
1182	CLCN3	0.247137
1375	CPT1B	0.247047
6427	SRSF2	0.246983
28951	TRIB2	0.246981
8678	BECN1	0.246934
1615	DARS	0.246816
25792	CIZ1	0.246800
56995	TULP4	0.246789
159	ADSS	0.246759
64769	MEAF6	0.246631
86	ACTL6A	0.246631
157567	ANKRD46	0.246534
114049	BUD23	0.246469
29933	GPR132	0.246359
8651	SOCS1	0.246359
9021	SOCS3	0.246359
10311	VPS26C	0.246317
5894	RAF1	0.246214
23598	PATZ1	0.246213
10013	HDAC6	0.246213
378	ARF4	0.246133
57162	PELI1	0.246097
5058	PAK1	0.246096
23078	VWA8	0.246064
4976	OPA1	0.246064
1207	CLNS1A	0.246045
831	CAST	0.246019
6777	STAT5B	0.245879
56159	TEX11	0.245847
11075	STMN2	0.245847
9628	RGS6	0.245847
840	CASP7	0.245805
26354	GNL3	0.245764
8694	DGAT1	0.245755
90806	ANGEL2	0.245748
51759	C9orf78	0.245745
6418	SET	0.245745
1070	CETN3	0.245745
207	AKT1	0.245663
9604	RNF14	0.245628
10732	TCFL5	0.245557
25926	NOL11	0.245549
1317	SLC31A1	0.245530
51128	SAR1B	0.245530
55197	RPRD1A	0.245482
10010	TANK	0.245475
8803	SUCLA2	0.245474
1855	DVL1	0.245459
3556	IL1RAP	0.245449
10135	NAMPT	0.245449
10282	BET1	0.245435
64748	PLPPR2	0.245364
58478	ENOPH1	0.245248
23588	KLHDC2	0.245210
6667	SP1	0.245162
5447	POR	0.245109
7511	XPNPEP1	0.245015
5601	MAPK9	0.245015
381	ARF5	0.244984
266812	NAP1L5	0.244976
10190	TXNDC9	0.244956
54664	TMEM106B	0.244922
9910	RABGAP1L	0.244807
