#EntrezID	Name	Score	Degree
10188	TNK2	0.452343	1410
26583	DUX4L8	0.452335	10
170589	GPHA2	0.452312	4
23102	TBC1D2B	0.452308	243
283638	CEP170B	0.452301	629
57104	PNPLA2	0.452289	612
3363	HTR7	0.452260	651
5331	PLCB3	0.452240	164
100271849	MEF2B	0.452233	184
3752	KCND3	0.452211	1377
246	ALOX15	0.452192	60
353091	RAET1G	0.452176	2
64386	MMP25	0.452167	302
200150	PLD5	0.452163	6
441425	ANKRD20A3	0.452153	170
28	ABO	0.452135	550
221935	SDK1	0.452135	187
257240	KLHL34	0.452132	7
54550	NECAB2	0.452109	223
126306	JSRP1	0.452102	58
57578	UNC79	0.452101	7
8447	DOC2B	0.452080	159
2999	GZMH	0.452074	15
2917	GRM7	0.452013	950
5991	RFX3	0.452005	299
1850	DUSP8	0.452004	341
9671	WSCD2	0.452001	373
6439	SFTPB	0.451990	1457
250	ALPP	0.451985	325
5957	RCVRN	0.451976	265
23654	PLXNB2	0.451974	929
51341	ZBTB7A	0.451962	905
56957	OTUD7B	0.451927	84
10044	SH2D3C	0.451925	175
91977	MYOZ3	0.451921	244
4145	MATK	0.451906	24
6624	FSCN1	0.451898	515
3707	ITPKB	0.451896	78
1583	CYP11A1	0.451885	350
8483	CILP	0.451880	262
6242	RTKN	0.451840	168
11317	RBPJL	0.451835	144
152404	IGSF11	0.451828	4
1394	CRHR1	0.451828	1353
2901	GRIK5	0.451820	1245
91373	UAP1L1	0.451803	172
64220	STRA6	0.451795	666
108	ADCY2	0.451790	3127
9592	IER2	0.451740	325
23162	MAPK8IP3	0.451736	1222
79887	PLBD1	0.451717	110
5169	ENPP3	0.451681	54
5455	POU3F3	0.451673	71
441263	DTX2P1-UPK3BP1-PMS2P11	0.451667	572
283212	KLHL35	0.451660	587
84033	OBSCN	0.451638	196
5680	PSG11	0.451628	6
22844	FRMPD1	0.451602	172
30820	KCNIP1	0.451566	177
2072	ERCC4	0.451565	258
4986	OPRK1	0.451547	454
51555	PEX5L	0.451544	131
1158	CKM	0.451537	293
114783	LMTK3	0.451535	10
2302	FOXJ1	0.451531	204
56776	FMN2	0.451513	45
100128124	HGC6.3	0.451512	223
3460	IFNGR2	0.451508	290
23373	CRTC1	0.451494	394
5618	PRLR	0.451492	1071
129642	MBOAT2	0.451490	619
55137	FIGN	0.451488	176
8910	SGCE	0.451471	228
3780	KCNN1	0.451468	116
10077	TSPAN32	0.451465	18
6407	SEMG2	0.451450	5
379	ARL4D	0.451427	151
375323	LHFPL4	0.451427	6
887	CCKBR	0.451396	801
83715	ESPN	0.451392	280
25806	VAX2	0.451392	198
5024	P2RX3	0.451381	62
4916	NTRK3	0.451375	3284
23105	FSTL4	0.451365	767
2099	ESR1	0.451357	1653
653602	653602	0.451350	2
3881	KRT31	0.451349	199
222962	SLC29A4	0.451336	264
4161	MC5R	0.451315	281
8542	APOL1	0.451290	42
55150	C19orf73	0.451255	51
10970	CKAP4	0.451253	665
2822	GPLD1	0.451246	1591
91683	SYT12	0.451210	308
729993	SHISA9	0.451204	216
83886	PRSS27	0.451185	49
132228	LSMEM2	0.451178	6
3746	KCNC1	0.451147	336
9503	9503	0.451136	89
6792	CDKL5	0.451131	506
387119	CEP85L	0.451112	11
141	ADPRH	0.451078	120
3630	INS	0.451076	484
9718	ECE2	0.451054	540
255104	TMCO4	0.451044	86
2334	AFF2	0.451040	1728
257	ALX3	0.451037	164
284439	SLC25A42	0.451033	140
148641	SLC35F3	0.451028	15
4792	NFKBIA	0.451028	281
57513	CASKIN2	0.451024	575
80307	FER1L4	0.451020	242
2153	F5	0.450991	36
9099	USP2	0.450984	405
51281	ANKMY1	0.450954	8
1297	COL9A1	0.450953	672
4948	OCA2	0.450934	105
259197	NCR3	0.450897	102
140690	CTCFL	0.450891	9
1525	CXADR	0.450890	248
94097	SFXN5	0.450870	62
3760	KCNJ3	0.450870	79
11223	MST1L	0.450857	207
8928	FOXH1	0.450833	292
79400	NOX5	0.450831	90
5008	OSM	0.450821	200
154	ADRB2	0.450820	15
80705	TSGA10	0.450808	19
131669	UROC1	0.450803	3
440895	LOC440895	0.450786	5
54970	TTC12	0.450779	29
51312	SLC25A37	0.450768	41
84254	CAMKK1	0.450765	66
3933	LCN1	0.450749	130
434	ASIP	0.450725	60
3000	GUCY2D	0.450722	123
84366	PRAC1	0.450721	7
9034	CCRL2	0.450691	2
658	BMPR1B	0.450689	207
8555	CDC14B	0.450674	490
81794	ADAMTS10	0.450671	71
59274	TLNRD1	0.450618	46
653808	ZG16	0.450551	60
389658	ALKAL1	0.450549	2
26112	CCDC69	0.450515	10
1600	DAB1	0.450509	815
9181	ARHGEF2	0.450497	383
10993	SDS	0.450496	106
3215	HOXB5	0.450492	1981
401647	GOLGA7B	0.450464	33
79734	KCTD17	0.450438	186
399746	ACTR3BP5	0.450437	41
8626	TP63	0.450434	1091
3483	IGFALS	0.450406	427
3973	LHCGR	0.450401	47
155382	VPS37D	0.450390	15
2980	GUCA2A	0.450386	104
84548	TMEM185A	0.450381	21
1896	EDA	0.450355	1820
83539	CHST9	0.450351	6
345	APOC3	0.450341	105
7030	TFE3	0.450329	898
64423	INF2	0.450323	1200
4148	MATN3	0.450317	2
112616	CMTM7	0.450307	95
27120	DKKL1	0.450305	133
90203	SNX21	0.450246	90
114881	OSBPL7	0.450239	224
23564	DDAH2	0.450235	382
3299	HSF4	0.450217	467
83595	SOX7	0.450203	45
1675	CFD	0.450150	58
3570	IL6R	0.450147	159
5467	PPARD	0.450145	180
7352	UCP3	0.450142	381
2248	FGF3	0.450117	468
27299	ADAMDEC1	0.450104	21
54900	LAX1	0.450103	38
146212	KCTD19	0.450078	6
9228	DLGAP2	0.450072	1037
10842	PPP1R17	0.450063	52
58476	TP53INP2	0.450048	428
54507	ADAMTSL4	0.450034	763
2703	GJA8	0.450034	162
55790	CSGALNACT1	0.450008	27
90102	PHLDB2	0.450002	329
94115	CGB8	0.449999	11
117286	CIB3	0.449998	31
283165	KIRREL3-AS3	0.449995	8
375775	PNPLA7	0.449995	56
342865	VSTM2B	0.449989	107
126668	TDRD10	0.449985	5
140880	CST11	0.449940	23
80309	SPHKAP	0.449928	2
11237	RNF24	0.449908	159
80000	GREB1L	0.449906	22
3596	IL13	0.449903	132
96626	LIMS3	0.449890	3
83758	RBP5	0.449888	9
404037	HAPLN4	0.449886	23
8654	PDE5A	0.449880	23
9381	OTOF	0.449870	370
8972	MGAM	0.449857	3
2819	GPD1	0.449857	787
56111	PCDHGA4	0.449849	11
64855	FAM129B	0.449810	743
2204	FCAR	0.449803	242
7008	TEF	0.449803	918
6557	SLC12A1	0.449771	12
2001	ELF5	0.449770	135
7441	VPREB1	0.449752	7
11000	SLC27A3	0.449732	89
25794	FSCN2	0.449728	140
421	ARVCF	0.449716	1008
283659	PRTG	0.449691	10
50700	RDH8	0.449687	48
23643	LY96	0.449666	151
5330	PLCB2	0.449652	230
182	JAG1	0.449630	1190
2847	MCHR1	0.449607	127
79969	ATAT1	0.449600	666
64150	DIO3OS	0.449591	8
400746	NCMAP	0.449587	2
113026	PLCD3	0.449577	28
2529	FUT7	0.449574	214
256158	HMCN2	0.449551	17
55532	SLC30A10	0.449542	14
8740	TNFSF14	0.449534	24
9639	ARHGEF10	0.449530	389
8085	KMT2D	0.449500	829
26239	LCE2B	0.449497	14
117	ADCYAP1R1	0.449445	463
9027	NAT8	0.449444	33
4878	NPPA	0.449440	516
27255	CNTN6	0.449432	28
89792	GAL3ST3	0.449432	53
150094	SIK1	0.449423	54
1821	DRP2	0.449420	322
146206	CARMIL2	0.449409	144
4211	MEIS1	0.449400	464
26584	DUX1	0.449358	198
1607	DGKB	0.449355	13
64115	VSIR	0.449346	62
100128178	100128178	0.449319	3
9881	TRANK1	0.449317	52
3083	HGFAC	0.449317	487
8878	SQSTM1	0.449316	893
389792	IER5L	0.449295	263
11118	BTN3A2	0.449294	167
9826	ARHGEF11	0.449294	606
1188	CLCNKB	0.449261	983
57715	SEMA4G	0.449260	926
10579	TACC2	0.449246	985
29984	RHOD	0.449241	433
84435	ADGRA1	0.449241	9
1770	DNAH9	0.449241	129
100137047	JMJD7	0.449240	4
4940	OAS3	0.449235	93
23094	SIPA1L3	0.449219	86
28996	HIPK2	0.449215	542
100312985	IGKV1OR15-118	0.449212	116
6496	SIX3	0.449212	154
3196	TLX2	0.449202	436
2645	GCK	0.449192	257
283078	MKX	0.449174	47
7113	TMPRSS2	0.449170	303
8324	FZD7	0.449167	1293
286204	CRB2	0.449158	5
3888	KRT82	0.449133	8
80034	CSRNP3	0.449114	26
6440	SFTPC	0.449099	1471
169436	STKLD1	0.449086	111
23189	KANK1	0.449057	1300
64063	PRSS22	0.449054	431
79037	PVRIG	0.449053	12
84229	DRC7	0.449052	3
54932	EXD3	0.449039	475
84658	ADGRE3	0.449035	4
147111	NOTUM	0.448998	80
7226	TRPM2	0.448993	420
360200	TMPRSS9	0.448981	3
5566	PRKACA	0.448960	495
6773	STAT2	0.448907	214
57799	RAB40C	0.448902	1162
5967	REG1A	0.448898	23
7782	SLC30A4	0.448897	21
348013	TMEM255B	0.448879	6
309	ANXA6	0.448874	162
3140	MR1	0.448851	326
376267	RAB15	0.448850	262
91543	RSAD2	0.448834	66
636	BICD1	0.448834	610
551	AVP	0.448816	186
56123	PCDHB13	0.448790	57
7433	VIPR1	0.448783	71
2554	GABRA1	0.448777	631
22981	NINL	0.448758	180
57540	DISP3	0.448749	175
6545	SLC7A4	0.448743	1973
4656	MYOG	0.448721	123
9374	PPT2	0.448717	418
4824	NKX3-1	0.448679	1345
84070	FAM186B	0.448637	2
22997	IGSF9B	0.448634	477
8495	PPFIBP2	0.448633	353
1053	CEBPE	0.448598	53
1762	DMWD	0.448592	1786
6910	TBX5	0.448585	1260
389337	ARHGEF37	0.448572	126
10841	FTCD	0.448569	327
56108	PCDHGA7	0.448564	18
10368	CACNG3	0.448562	822
196993	CT62	0.448560	7
8507	ENC1	0.448557	465
192134	B3GNT6	0.448553	8
28396	IGHV4-31	0.448532	6
3073	HEXA	0.448531	43
645745	MT1HL1	0.448500	40
156	GRK2	0.448498	1839
3077	HFE	0.448492	1660
10382	TUBB4A	0.448486	294
283755	HERC2P3	0.448456	6
1038	CDR1	0.448446	6
79567	RIPOR1	0.448438	815
286753	TUSC5	0.448414	8
3824	KLRD1	0.448411	51
29850	TRPM5	0.448384	24
8111	GPR68	0.448379	479
1811	SLC26A3	0.448371	12
2831	NPBWR1	0.448369	3
284001	CCDC57	0.448363	288
3750	KCND1	0.448356	31
4188	MDFI	0.448353	114
10223	GPA33	0.448352	34
84679	SLC9A7	0.448351	3
2016	EMX1	0.448345	980
5733	PTGER3	0.448342	1875
392255	GDF6	0.448339	426
9400	RECQL5	0.448337	634
5310	PKD1	0.448321	734
6553	SLC9A5	0.448320	83
84570	COL25A1	0.448314	14
57497	LRFN2	0.448301	64
7275	TUB	0.448287	1921
2931	GSK3A	0.448259	1884
259173	ALS2CL	0.448239	1253
55223	TRIM62	0.448234	275
1613	DAPK3	0.448224	657
340024	SLC6A19	0.448205	44
391	RHOG	0.448184	583
139748	KRT18P44	0.448167	159
90668	CARMIL3	0.448160	14
100130741	100130741	0.448159	14
3623	INHA	0.448140	423
5989	RFX1	0.448140	543
56099	PCDHGB7	0.448135	8
487	ATP2A1	0.448133	427
131578	LRRC15	0.448099	687
2642	GCGR	0.448095	235
246100	CTAG1A	0.448087	718
6276	S100A5	0.448082	133
1465	CSRP1	0.448079	486
29108	PYCARD	0.448077	94
374920	ZSWIM9	0.448062	30
645431	FUT8-AS1	0.448039	12
1393	CRHBP	0.448033	50
647024	C6orf132	0.448009	42
10217	CTDSPL	0.448008	823
157285	PRAG1	0.447962	126
375612	LHFPL3	0.447959	4
5334	PLCL1	0.447951	25
375704	ENHO	0.447932	21
2911	GRM1	0.447926	391
11078	TRIOBP	0.447919	475
2902	GRIN1	0.447897	1554
26013	L3MBTL1	0.447894	1503
123872	DNAAF1	0.447880	555
9420	CYP7B1	0.447869	24
4215	MAP3K3	0.447865	299
8526	DGKE	0.447851	66
2946	GSTM2	0.447837	95
53919	SLCO1C1	0.447828	116
6899	TBX1	0.447812	956
7048	TGFBR2	0.447752	140
11322	TMC6	0.447744	465
4293	MAP3K9	0.447743	1924
100126791	EGOT	0.447739	22
54212	SNTG1	0.447722	216
10509	SEMA4B	0.447721	149
84688	C9orf24	0.447713	8
64849	SLC13A3	0.447699	355
374875	HSD11B1L	0.447681	116
10312	TCIRG1	0.447636	376
7049	TGFBR3	0.447636	135
10220	GDF11	0.447613	428
10561	IFI44	0.447594	211
50617	ATP6V0A4	0.447584	34
335	APOA1	0.447574	223
6928	HNF1B	0.447574	691
728239	MAGED4	0.447563	14
79781	IQCA1	0.447533	340
26251	KCNG2	0.447531	79
56905	C15orf39	0.447524	740
390688	CDC37P1	0.447524	18
55584	CHRNA9	0.447515	102
8434	RECK	0.447494	261
114569	MAL2	0.447484	84
149076	ZNF362	0.447474	208
91319	DERL3	0.447446	16
112476	PRRT2	0.447421	32
1580	CYP4B1	0.447421	15
346606	MOGAT3	0.447412	7
56100	PCDHGB6	0.447406	10
80724	ACAD10	0.447401	63
6524	SLC5A2	0.447379	172
56129	PCDHB7	0.447365	3
8751	ADAM15	0.447360	565
84940	CORO6	0.447354	6
388743	CAPN8	0.447330	2
728882	FAM182B	0.447329	424
5077	PAX3	0.447292	1358
2525	FUT3	0.447292	488
8991	SELENBP1	0.447271	380
2560	GABRB1	0.447260	60
51725	FBXO40	0.447220	458
354	KLK3	0.447216	573
23383	MAU2	0.447210	457
8945	BTRC	0.447199	704
9173	IL1RL1	0.447197	236
155	ADRB3	0.447190	967
1440	CSF3	0.447178	255
1827	RCAN1	0.447177	257
2841	GPR18	0.447128	11
1136	CHRNA3	0.447125	636
7704	ZBTB16	0.447124	76
828	CAPS	0.447121	142
4321	MMP12	0.447100	80
6290	SAA3P	0.447098	32
83999	KREMEN1	0.447091	48
94121	SYTL4	0.447088	22
10981	RAB32	0.447079	339
83889	WDR87	0.447058	27
57110	HRASLS	0.447047	48
5317	PKP1	0.447040	335
5079	PAX5	0.447039	163
30848	CTAG2	0.447013	518
54661	PCDHB17P	0.446998	568
5697	PYY	0.446984	729
23648	SSBP3	0.446967	362
7466	WFS1	0.446961	565
11043	MID2	0.446949	414
22899	ARHGEF15	0.446940	1480
7380	UPK3A	0.446938	183
64748	PLPPR2	0.446932	970
84886	C1orf198	0.446911	35
54626	HES2	0.446896	153
149345	SHISA4	0.446871	43
64901	RANBP17	0.446864	12
3061	HCRTR1	0.446863	236
6580	SLC22A1	0.446859	20
55287	TMEM40	0.446847	387
4843	NOS2	0.446845	65
8463	TEAD2	0.446839	228
1421	CRYGD	0.446824	13
8808	IL1RL2	0.446823	29
883	KYAT1	0.446812	391
6457	SH3GL3	0.446806	635
3958	LGALS3	0.446806	403
6320	CLEC11A	0.446805	164
140679	SLC32A1	0.446798	49
26167	PCDHB5	0.446787	3
259215	LY6G6F	0.446775	2
1124	CHN2	0.446774	55
1848	DUSP6	0.446773	329
5458	POU4F2	0.446772	339
5575	PRKAR1B	0.446763	318
2626	GATA4	0.446762	308
2678	GGT1	0.446757	1113
80023	NRSN2	0.446750	81
5067	CNTN3	0.446723	2
7783	ZP2	0.446699	257
255061	TAC4	0.446688	7
84867	PTPN5	0.446673	30
51214	IGF2-AS	0.446626	503
170554	DYNLT3P1	0.446626	61
845	CASQ2	0.446620	153
5020	OXT	0.446618	235
10741	RBBP9	0.446610	42
6812	STXBP1	0.446596	372
200609	200609	0.446592	7
4524	MTHFR	0.446591	1162
4166	CHST6	0.446585	49
3221	HOXC4	0.446583	111
29991	OBP2A	0.446570	652
79698	ZMAT4	0.446554	166
51168	MYO15A	0.446553	524
3049	HBQ1	0.446545	147
23046	KIF21B	0.446529	62
10777	ARPP21	0.446522	266
5959	RDH5	0.446506	199
4990	SIX6	0.446504	474
9220	TIAF1	0.446465	89
2670	GFAP	0.446463	922
147138	TMC8	0.446459	24
6588	SLN	0.446455	185
27180	SIGLEC9	0.446449	80
124152	IQCK	0.446447	166
7015	TERT	0.446434	325
29924	EPN1	0.446422	335
9454	HOMER3	0.446378	1081
79834	PEAK1	0.446366	185
6915	TBXA2R	0.446352	1341
6656	SOX1	0.446320	620
56146	PCDHA2	0.446316	816
5139	PDE3A	0.446291	437
338761	C1QL4	0.446276	126
5606	MAP2K3	0.446253	513
22998	LIMCH1	0.446243	790
23539	SLC16A8	0.446239	335
10629	TAF6L	0.446237	1002
65989	DLK2	0.446226	44
221264	AK9	0.446222	7
4828	NMB	0.446220	19
2636	GBX1	0.446214	492
84302	TMEM246	0.446194	56
4356	MPP3	0.446165	619
1473	CST5	0.446138	9
94233	OPN4	0.446126	4
6425	SFRP5	0.446108	113
2996	GYPE	0.446086	33
671	BPI	0.446084	27
51052	PRLH	0.446082	275
4004	LMO1	0.446078	85
154754	PRSS3P2	0.446072	2
441631	TSPAN11	0.446071	12
54578	UGT1A6	0.446029	143
810	CALML3	0.446019	686
100289473	LOC100289473	0.446018	4
3053	SERPIND1	0.446001	25
84063	KIRREL2	0.445995	11
58484	NLRC4	0.445988	5
8224	SYN3	0.445971	75
57242	57242	0.445969	278
4066	LYL1	0.445959	53
54549	SDK2	0.445951	64
81792	ADAMTS12	0.445939	555
666	BOK	0.445907	262
8692	HYAL2	0.445896	438
112885	PHF21B	0.445895	5
164832	LONRF2	0.445864	19
3543	IGLL1	0.445856	17
4193	MDM2	0.445850	369
1773	DNASE1	0.445844	1125
90326	THAP3	0.445844	22
10626	TRIM16	0.445835	91
26211	OR2F1	0.445835	54
4867	NPHP1	0.445803	22
8092	ALX1	0.445782	144
26231	LRRC29	0.445781	11
23315	SLC9A8	0.445779	14
9230	RAB11B	0.445769	487
3362	HTR6	0.445767	1569
8294	HIST1H4I	0.445741	15
7051	TGM1	0.445740	138
54739	XAF1	0.445736	87
347731	LRRTM3	0.445736	11
3889	KRT83	0.445730	445
100128334	LOC100128334	0.445722	282
440068	CARD17	0.445715	3
50512	PODXL2	0.445702	38
3250	HPR	0.445697	15
3458	IFNG	0.445695	54
3605	IL17A	0.445685	106
23026	MYO16	0.445675	551
57520	HECW2	0.445662	87
11173	ADAMTS7	0.445658	831
2972	BRF1	0.445633	1116
9717	SEC14L5	0.445623	322
56853	CELF4	0.445617	86
2244	FGB	0.445617	292
6671	SP4	0.445615	486
57663	USP29	0.445590	19
7106	TSPAN4	0.445573	955
51085	MLXIPL	0.445549	11
115273	RAB42	0.445548	2
221937	FOXK1	0.445530	135
338324	S100A7A	0.445522	22
56604	TUBB7P	0.445511	125
3972	LHB	0.445506	137
10420	TESK2	0.445505	140
83449	PMFBP1	0.445504	32
4654	MYOD1	0.445492	459
54828	BCAS3	0.445488	61
80852	GRIP2	0.445484	417
3662	IRF4	0.445479	600
360	AQP3	0.445470	93
80032	ZNF556	0.445455	105
113451	AZIN2	0.445455	10
3338	DNAJC4	0.445453	2671
388569	ZNF324B	0.445446	73
4249	MGAT5	0.445422	58
11238	CA5B	0.445415	317
1316	KLF6	0.445409	563
3776	KCNK2	0.445399	27
54897	CASZ1	0.445399	391
2906	GRIN2D	0.445397	495
30014	SPANXA1	0.445378	30
5309	PITX3	0.445363	611
128414	NKAIN4	0.445348	99
94026	POM121L2	0.445329	652
4922	NTS	0.445322	11
4125	MAN2B1	0.445320	339
93	ACVR2B	0.445319	265
10847	SRCAP	0.445307	1197
54854	FAM83E	0.445299	210
53335	BCL11A	0.445273	627
253559	CADM2	0.445262	14
1141	CHRNB2	0.445221	275
79815	NIPAL2	0.445219	118
7286	TUFT1	0.445214	130
3234	HOXD8	0.445214	5
127829	ARL8A	0.445210	24
170689	ADAMTS15	0.445196	15
7849	PAX8	0.445171	2634
7455	ZAN	0.445150	32
80228	ORAI2	0.445097	618
55218	EXD2	0.445097	20
7032	TFF2	0.445091	314
4985	OPRD1	0.445067	171
149647	FAM71A	0.445036	15
11131	CAPN11	0.445027	26
11077	HSF2BP	0.445020	333
90133	KRT8P12	0.445019	2
51733	UPB1	0.445008	76
2169	FABP2	0.445003	7
8711	TNK1	0.444997	971
725	C4BPB	0.444992	69
9423	NTN1	0.444986	421
57631	LRCH2	0.444961	40
668	FOXL2	0.444949	7
23520	ANP32C	0.444939	53
727897	MUC5B	0.444931	410
1406	CRX	0.444912	592
251	ALPPL2	0.444897	2157
23386	NUDCD3	0.444881	237
1080	CFTR	0.444880	449
54625	PARP14	0.444861	63
6725	SRMS	0.444839	6
2140	EYA3	0.444833	23
402381	SOHLH1	0.444804	5
85456	TNKS1BP1	0.444792	184
64283	ARHGEF28	0.444785	45
29064	29064	0.444749	28
23053	ZSWIM8	0.444734	210
124220	ZG16B	0.444732	23
57558	USP35	0.444731	54
10873	ME3	0.444730	26
275	AMT	0.444711	175
4298	MLLT1	0.444707	282
100126583	100126583	0.444689	6
2700	GJA3	0.444680	657
79092	CARD14	0.444679	774
56130	PCDHB6	0.444678	60
3762	KCNJ5	0.444632	2454
10008	KCNE3	0.444618	21
6340	SCNN1G	0.444605	434
9001	HAP1	0.444581	1366
79906	MORN1	0.444562	614
11255	HRH3	0.444554	1757
2834	PRLHR	0.444552	41
5029	P2RY2	0.444544	11
2206	MS4A2	0.444542	238
80045	GPR157	0.444525	83
653650	PDPK2P	0.444519	981
146562	C16orf71	0.444514	19
2208	FCER2	0.444505	290
389064	389064	0.444503	30
340485	ACER2	0.444493	4
148	ADRA1A	0.444492	1092
149830	PRNT	0.444490	58
10218	ANGPTL7	0.444478	8
79819	WDR78	0.444478	212
7135	TNNI1	0.444471	325
1050	CEBPA	0.444469	122
79983	POF1B	0.444438	5
340061	TMEM173	0.444431	58
56245	C21orf62	0.444430	291
11031	RAB31	0.444387	508
126147	NTN5	0.444385	12
51032	CELA2B	0.444384	79
129804	FBLN7	0.444381	3
4608	MYBPH	0.444376	79
51517	NCKIPSD	0.444348	1668
2100	ESR2	0.444341	1549
29070	CCDC113	0.444319	18
3718	JAK3	0.444292	1974
162387	MFSD6L	0.444275	8
7098	TLR3	0.444260	15
9742	IFT140	0.444257	218
339	APOBEC1	0.444223	167
27132	CPNE7	0.444216	955
10942	PRSS21	0.444201	30
10019	SH2B3	0.444199	363
161931	ADAD2	0.444191	8
2877	GPX2	0.444181	312
1409	CRYAA	0.444172	143
57545	CC2D2A	0.444168	30
24147	FJX1	0.444162	104
843	CASP10	0.444148	1162
9219	MTA2	0.444128	147
151126	ZNF385B	0.444124	2
9935	MAFB	0.444114	258
116173	CMTM5	0.444110	2
28231	SLCO4A1	0.444093	173
1609	DGKQ	0.444088	734
259	AMBP	0.444080	691
2568	GABRP	0.444078	20
5143	PDE4C	0.444076	1513
7137	TNNI3	0.444074	22
8418	CMAHP	0.444045	6
4586	MUC5AC	0.444029	1357
283554	GPR137C	0.444023	30
644815	FAM83G	0.444021	56
8048	CSRP3	0.444007	124
3765	KCNJ9	0.443983	250
80164	PRR36	0.443944	113
125981	ACER1	0.443941	12
79966	SCD5	0.443938	207
160313	KRT19P2	0.443934	125
954	ENTPD2	0.443934	478
131540	ZDHHC19	0.443920	4
124976	SPNS2	0.443919	24
1395	CRHR2	0.443915	1413
6530	SLC6A2	0.443885	2352
4440	MSI1	0.443872	285
55057	CRYBG2	0.443850	411
51364	ZMYND10	0.443838	658
79948	PLPPR3	0.443826	129
22837	COBLL1	0.443795	416
139221	MUM1L1	0.443790	9
140689	CBLN4	0.443788	43
2330	FMO5	0.443765	82
51741	WWOX	0.443716	630
4113	MAGEB2	0.443710	181
126070	ZNF440	0.443681	90
84560	MT4	0.443662	13
2797	GNRH2	0.443656	506
57455	REXO1	0.443652	51
4261	CIITA	0.443645	267
4759	NEU2	0.443638	72
126969	SLC44A3	0.443625	23
84448	ABLIM2	0.443611	95
79748	LMAN1L	0.443611	332
1565	CYP2D6	0.443591	1055
58985	IL22RA1	0.443584	252
3960	LGALS4	0.443582	301
2899	GRIK3	0.443567	985
79411	GLB1L	0.443560	15
23038	WDTC1	0.443559	1415
3798	KIF5A	0.443550	1070
219855	SLC37A2	0.443543	3
285596	FAM153A	0.443521	91
55547	55547	0.443516	219
89801	PPP1R3F	0.443510	37
55036	CCDC40	0.443504	814
3158	HMGCS2	0.443500	53
5288	PIK3C2G	0.443496	20
201294	UNC13D	0.443484	155
5648	MASP1	0.443474	456
91039	DPP9	0.443467	50
5820	PVT1	0.443460	1615
10021	HCN4	0.443453	327
90249	UNC5A	0.443443	68
8986	RPS6KA4	0.443433	555
26524	LATS2	0.443425	297
3556	IL1RAP	0.443414	200
79608	RIC3	0.443407	11
83714	NRIP2	0.443405	31
29999	FSCN3	0.443382	197
23268	DNMBP	0.443380	133
3883	KRT33A	0.443362	140
84894	LINGO1	0.443341	93
6519	SLC3A1	0.443318	98
11156	PTP4A3	0.443301	1089
23418	CRB1	0.443279	16
4294	MAP3K10	0.443271	1563
116	ADCYAP1	0.443269	705
5978	REST	0.443263	49
4975	OMP	0.443262	432
4675	NAP1L3	0.443256	162
6469	SHH	0.443225	79
55898	UNC45A	0.443223	59
1769	DNAH8	0.443221	5
219595	FOLH1B	0.443209	3
147199	SCGB1C1	0.443200	3
7222	TRPC3	0.443183	124
84626	KRBA1	0.443171	8
80317	ZKSCAN3	0.443124	159
2689	GH2	0.443124	649
3202	HOXA5	0.443118	96
27181	SIGLEC8	0.443062	289
79901	CYBRD1	0.443057	338
462	SERPINC1	0.443054	674
57710	KIAA1614	0.443042	38
7253	TSHR	0.443042	166
80036	TRPM3	0.443031	2009
10281	DSCR4	0.443007	50
388581	C1QTNF12	0.443005	6
257364	SNX33	0.442991	190
55363	HEMGN	0.442990	2
30062	RAX	0.442983	486
753	LDLRAD4	0.442966	607
56834	GPR137	0.442962	628
9788	MTSS1	0.442946	327
339005	WHAMMP3	0.442944	85
8200	GDF5	0.442940	138
8822	FGF17	0.442940	95
1378	CR1	0.442939	1117
374286	CDRT1	0.442936	1102
6494	SIPA1	0.442904	173
56978	PRDM8	0.442898	1242
9622	KLK4	0.442891	159
1747	DLX3	0.442889	4
1235	CCR6	0.442885	2
51050	PI15	0.442885	310
4648	MYO7B	0.442885	477
124930	ANKRD13B	0.442876	91
374928	ZNF773	0.442869	2
140628	GATA5	0.442865	40
9196	KCNAB3	0.442799	13
9314	KLF4	0.442795	499
6239	RREB1	0.442787	1782
5339	PLEC	0.442778	1219
337	APOA4	0.442753	38
26238	LINC01558	0.442748	15
123904	NRN1L	0.442746	6
29943	PADI1	0.442710	412
64648	SPANXD	0.442708	5
23620	NTSR2	0.442689	1018
220441	RNF152	0.442688	40
8778	SIGLEC5	0.442650	34
8993	PGLYRP1	0.442647	147
56109	PCDHGA6	0.442645	17
53345	TM6SF2	0.442642	105
63035	BCORL1	0.442640	694
11033	ADAP1	0.442636	745
54752	FNDC8	0.442631	51
5047	PAEP	0.442618	492
554	AVPR2	0.442567	916
23152	CIC	0.442555	547
4635	MYL4	0.442554	748
54785	BORCS6	0.442541	31
2117	ETV3	0.442536	522
29965	CDIP1	0.442526	77
8431	NR0B2	0.442511	212
4013	VWA5A	0.442488	451
64927	TTC23	0.442466	60
9976	CLEC2B	0.442458	125
132014	IL17RE	0.442443	9
10896	OCLM	0.442430	124
89780	WNT3A	0.442426	125
5164	PDK2	0.442419	285
3062	HCRTR2	0.442413	88
128674	PROKR2	0.442381	6
150726	FBXO41	0.442379	88
3786	KCNQ3	0.442379	339
54986	ULK4	0.442366	333
4007	PRICKLE3	0.442362	137
57336	ZNF287	0.442358	371
146395	GSG1L	0.442357	13
80975	TMPRSS5	0.442333	185
317	APAF1	0.442321	277
55640	FLVCR2	0.442304	13
100130275	TFAP2A-AS1	0.442299	3
